Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
protein localization to lysosome (GO:0061462)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.2466783349202786	1.8243299509121427	NCOA4
regulation of vasoconstriction (GO:0019229)	1/30	0.224899551068469427672624760816688649356365203857421875	0.37544206899234999763592668386991135776042938232421875	0.2461189668843901390271611262505757622420787811279296875	0.413667895227242343736406837706454098224639892578125	-1.2157392652607464	1.8140062793735696	TRPM4
positive regulation of T cell differentiation (GO:0045582)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.2833884269633715	1.8081618407574087	NCKAP1L
regulation of cation transmembrane transport (GO:1904062)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.2351884261305266	1.8075161633045047	CD63
hippo signaling (GO:0035329)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.2348151858963399	1.8069699812469207	STK4
positive regulation of interleukin-1 beta production (GO:0032731)	1/32	0.2379632421501716443845708681692485697567462921142578125	0.383505040821410514428890792260062880814075469970703125	0.2597509740512731202244367523235268890857696533203125	0.421624769474530258772659863097942434251308441162109375	-1.2556709728429412	1.8026902976148593	PYCARD
bone development (GO:0060348)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.3251697931227446	1.7997100409181037	AKAP13
regulation of dendritic spine development (GO:0060998)	1/32	0.2379632421501716443845708681692485697567462921142578125	0.383505040821410514428890792260062880814075469970703125	0.2597509740512731202244367523235268890857696533203125	0.421624769474530258772659863097942434251308441162109375	-1.2529728285859143	1.7988167363245993	CFL1
protein targeting to vacuole (GO:0006623)	1/28	0.2116132552021225132765636089970939792692661285400390625	0.36771160847533845839052446535788476467132568359375	0.2322378569234675449450833184528164565563201904296875	0.4075741306691054166577714568120427429676055908203125	-1.1577518185722493	1.797982713966755	NCOA4
positive regulation of Notch signaling pathway (GO:0045747)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.294808427221488	1.7908073615412803	AAK1
defense response to bacterium (GO:0042742)	4/242	0.149230662344579656508614107224275358021259307861328125	0.33171740500537882923026700154878199100494384765625	0.184437104224767001170448565972037613391876220703125	0.379977445493165422174541845379280857741832733154296875	-0.9411292606165597	1.7902745242687859	PYCARD;FCER1G;LYZ;HLA-E
positive regulation of lipid kinase activity (GO:0090218)	1/28	0.2116132552021225132765636089970939792692661285400390625	0.36771160847533845839052446535788476467132568359375	0.2322378569234675449450833184528164565563201904296875	0.4075741306691054166577714568120427429676055908203125	-1.151379918267546	1.7880871850466584	PTK2B
regulation of cell cycle G2/M phase transition (GO:1902749)	2/85	0.1615326679352325489613662057308829389512538909912109375	0.335315902271030308323673807535669766366481781005859375	0.1864794429532079522715548591804690659046173095703125	0.381202852542333714414013456917018629610538482666015625	-0.9786380483968125	1.7841040179865497	TUBA1A;CNTRL
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	1/29	0.2182844628919449470050295758483116514980792999267578125	0.37247431895135207913227759490837343037128448486328125	0.23920983014874852567999141683685593307018280029296875	0.409931247272762477873442321651964448392391204833984375	-1.1713188874384215	1.7826960325505024	PYCARD
positive regulation of protein catabolic process (GO:0045732)	2/82	0.1526592892465269690749352093916968442499637603759765625	0.33171740500537882923026700154878199100494384765625	0.176713386106476466608228292898274958133697509765625	0.37607336769901211770417148727574385702610015869140625	-0.9457340381697364	1.7775512984792738	MSN;OAZ1
negative regulation of fat cell differentiation (GO:0045599)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.2552105484050644	1.7684621179827686	ZFP36L2
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/30	0.224899551068469427672624760816688649356365203857421875	0.37544206899234999763592668386991135776042938232421875	0.2461189668843901390271611262505757622420787811279296875	0.413667895227242343736406837706454098224639892578125	-1.184734273564318	1.767743687355384	PLAUR
autophagosome maturation (GO:0097352)	1/24	0.1843577048873240864512723646839731372892856597900390625	0.351048983649433210540991012749145738780498504638671875	0.2037101810336519880362260437323129735887050628662109375	0.392142098489780044356933785820729099214076995849609375	-1.0380591515740198	1.7552307180371902	VAMP8
regulation of blood coagulation (GO:0030193)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.1985370488849967	1.7538822760552522	FCER1G
G2 DNA damage checkpoint (GO:0031572)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.2446540695108226	1.753589128708202	STK4
positive regulation of phosphate metabolic process (GO:0045937)	1/29	0.2182844628919449470050295758483116514980792999267578125	0.37247431895135207913227759490837343037128448486328125	0.23920983014874852567999141683685593307018280029296875	0.409931247272762477873442321651964448392391204833984375	-1.1460916293144339	1.7443012508629028	NCKAP1L
response to zinc ion (GO:0010043)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.2244328388326609	1.725099501626308	HVCN1
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.1742449642136423	1.7183343914127558	RUNX1
erythrocyte differentiation (GO:0030218)	1/36	0.2634375797981227673716375647927634418010711669921875	0.39871633699175335063813463420956395566463470458984375	0.2862853485140475218173605753690935671329498291015625	0.43436397705579621320026717512519098818302154541015625	-1.2878725050561282	1.7179431398469922	NCKAP1L
cholesterol biosynthetic process (GO:0006695)	1/36	0.2634375797981227673716375647927634418010711669921875	0.39871633699175335063813463420956395566463470458984375	0.2862853485140475218173605753690935671329498291015625	0.43436397705579621320026717512519098818302154541015625	-1.2854726520680517	1.7147418827650052	G6PD
regulation of heart rate by cardiac conduction (GO:0086091)	1/36	0.2634375797981227673716375647927634418010711669921875	0.39871633699175335063813463420956395566463470458984375	0.2862853485140475218173605753690935671329498291015625	0.43436397705579621320026717512519098818302154541015625	-1.2794692301227948	1.7067336851321102	TRPM4
apoptotic mitochondrial changes (GO:0008637)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.255995325392052	1.7057643557718065	CLU
ATP-dependent chromatin remodeling (GO:0043044)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.1579206210035264	1.6944461217500861	ACTB
cellular transition metal ion homeostasis (GO:0046916)	2/94	0.18866109144809739550652238904149271547794342041015625	0.35647512345271359368581443050061352550983428955078125	0.216182841317548890547328710454166866838932037353515625	0.39807859730486405691607387780095450580120086669921875	-1.0136583848069414	1.690582536221653	HEPH;FTL
regulation of protein catabolic process (GO:0042176)	2/92	0.1825751819903504158393303669072338379919528961181640625	0.351048983649433210540991012749145738780498504638671875	0.2095388035728955600234257872216403484344482421875	0.397365629270468423417383974083350040018558502197265625	-0.9938912976338572	1.6902048167621755	SNX3;OAZ1
connective tissue development (GO:0061448)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.1530212283745216	1.6872765829332081	HYAL3
negative regulation of programmed cell death (GO:0043069)	6/409	0.133692183672754205669974680859013460576534271240234375	0.32463890409344464682561692825402133166790008544921875	0.17524325504171101020034484463394619524478912353515625	0.37607336769901211770417148727574385702610015869140625	-0.8298046863872734	1.669745651330682	TNFAIP8;CFL1;PLAUR;PTK2B;NCKAP1L;TPT1
regulation of cell morphogenesis (GO:0022604)	1/29	0.2182844628919449470050295758483116514980792999267578125	0.37247431895135207913227759490837343037128448486328125	0.23920983014874852567999141683685593307018280029296875	0.409931247272762477873442321651964448392391204833984375	-1.0918211326316416	1.6617039324396181	CFL1
protein stabilization (GO:0050821)	3/153	0.13991942257547218542157452247920446097850799560546875	0.325111500765639716004073989097378216683864593505859375	0.1684093706776595145147012999586877413094043731689453125	0.375707850557430333982011916305054910480976104736328125	-0.8448400168859558	1.6615372089963942	AAK1;STK4;CLU
positive regulation of TOR signaling (GO:0032008)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.1766058726876971	1.6577162423373506	LAMTOR1
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/28	0.2116132552021225132765636089970939792692661285400390625	0.36771160847533845839052446535788476467132568359375	0.2322378569234675449450833184528164565563201904296875	0.4075741306691054166577714568120427429676055908203125	-1.0658034588392618	1.655187376723075	RUNX1
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/83	0.155606285046985315378975656130933202803134918212890625	0.33171740500537882923026700154878199100494384765625	0.1799597264628491621873962458266760222613811492919921875	0.37607336769901211770417148727574385702610015869140625	-0.8837847112797619	1.6442162989451754	PYCARD;COMMD6
beta-catenin-TCF complex assembly (GO:1904837)	1/31	0.2314589890117319248563632072546170093119144439697265625	0.37769201915556782633842658469802699983119964599609375	0.25296582916305443422544385612127371132373809814453125	0.4150337185829970909622943509020842611789703369140625	-1.1224799512672214	1.6425839264513595	TLE4
protein deubiquitination (GO:0016579)	4/258	0.1750093791048625557760232140935841016471385955810546875	0.34857292597811095902216038666665554046630859375	0.2141505422556954918444915847430820576846599578857421875	0.39807859730486405691607387780095450580120086669921875	-0.9420537549041659	1.6419202906035242	SNX3;USP20;ACTB;PSMB9
phosphatidylcholine biosynthetic process (GO:0006656)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.1624415125670193	1.637760120768174	SLC44A1
cellular response to interleukin-1 (GO:0071347)	3/151	0.1360505856455473672195211065627518109977245330810546875	0.325111500765639716004073989097378216683864593505859375	0.1639981842338887607635200538425124250352382659912109375	0.374472224970491096573965705829323269426822662353515625	-0.818645584676477	1.6329756866254972	PYCARD;HYAL3;PSMB9
cellular response to acid chemical (GO:0071229)	2/92	0.1825751819903504158393303669072338379919528961181640625	0.351048983649433210540991012749145738780498504638671875	0.2095388035728955600234257872216403484344482421875	0.397365629270468423417383974083350040018558502197265625	-0.9561940215026382	1.6260970840076097	PTK2B;LAMTOR1
negative regulation of Wnt signaling pathway (GO:0030178)	3/175	0.1846994246117639182358516336535103619098663330078125	0.35115693074335363466076387339853681623935699462890625	0.218955118557894845565670038922689855098724365234375	0.399042464590719625494585898195509798824787139892578125	-0.9577095761996108	1.617595902537848	STK4;PFDN5;PSMB9
B cell receptor signaling pathway (GO:0050853)	2/105	0.222560017905110874014695809819386340677738189697265625	0.37544206899234999763592668386991135776042938232421875	0.25299539176609642243676034922827966511249542236328125	0.4150337185829970909622943509020842611789703369140625	-1.0720857281749328	1.6108714918173404	PRKCB;NCKAP1L
negative regulation of binding (GO:0051100)	2/83	0.155606285046985315378975656130933202803134918212890625	0.33171740500537882923026700154878199100494384765625	0.1799597264628491621873962458266760222613811492919921875	0.37607336769901211770417148727574385702610015869140625	-0.855979634622157	1.5924870037329366	ID1;ACTB
response to amino acid (GO:0043200)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.1698213074771102	1.588731620712012	LAMTOR1
protein K63-linked deubiquitination (GO:0070536)	1/29	0.2182844628919449470050295758483116514980792999267578125	0.37247431895135207913227759490837343037128448486328125	0.23920983014874852567999141683685593307018280029296875	0.409931247272762477873442321651964448392391204833984375	-1.043137977321793	1.5876103028109663	USP20
regulation of T cell differentiation (GO:0045580)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.1440688236404701	1.582324325677841	RUNX1
regulation of potassium ion transmembrane transport (GO:1901379)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.1209939259939106	1.5793647489084561	CD63
negative regulation of mitochondrion organization (GO:0010823)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.1386009307963152	1.5747618611838123	CLU
regulation of cytokine-mediated signaling pathway (GO:0001959)	2/91	0.1795434625754575852507599620366818271577358245849609375	0.351048983649433210540991012749145738780498504638671875	0.20622491440236634385740899233496747910976409912109375	0.396363642033877250359097388354712165892124176025390625	-0.9165341459879508	1.5739988888114234	PYCARD;RUNX1
cellular response to amino acid stimulus (GO:0071230)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.115840415909103	1.5721039850699075	LAMTOR1
steroid metabolic process (GO:0008202)	2/100	0.207074590194588681324461276744841597974300384521484375	0.3660199356093734035511033653165213763713836669921875	0.2362192170963250681392509022771264426410198211669921875	0.409931247272762477873442321651964448392391204833984375	-0.9980804595385573	1.571653556817336	HSD17B4;ACAA1
positive regulation of cellular protein metabolic process (GO:0032270)	2/92	0.1825751819903504158393303669072338379919528961181640625	0.351048983649433210540991012749145738780498504638671875	0.2095388035728955600234257872216403484344482421875	0.397365629270468423417383974083350040018558502197265625	-0.9189442077264863	1.5627503027068441	MSN;VIM
positive regulation of DNA binding (GO:0043388)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.1499980375777947	1.5618096835634467	PLAUR
acylglycerol metabolic process (GO:0006639)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.1843599499906465	1.552158279648416	APOBR
positive regulation of cell-matrix adhesion (GO:0001954)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.1221918304544303	1.5520669689737152	PTK2B
positive regulation of smooth muscle cell proliferation (GO:0048661)	1/38	0.275855458798081765170451262747519649565219879150390625	0.40798790544926377688028651391505263745784759521484375	0.299196355422172100002597971979412250220775604248046875	0.444644040868656276188630727119743824005126953125	-1.2034901913546014	1.54994884207632	AIF1
positive regulation of innate immune response (GO:0045089)	1/39	0.281986128447530404184107055698405019938945770263671875	0.4150620194114187366807300350046716630458831787109375	0.305564666111594662734063376774429343640804290771484375	0.451385693824322087319700358420959673821926116943359375	-1.22030054353581	1.5447752842509532	HLA-E
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-1.2617703436943013	1.5442288385547445	AIF1
regulation of insulin receptor signaling pathway (GO:0046626)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.136130406965059	1.5429760863995157	PRKCB
sarcomere organization (GO:0045214)	1/32	0.2379632421501716443845708681692485697567462921142578125	0.383505040821410514428890792260062880814075469970703125	0.2597509740512731202244367523235268890857696533203125	0.421624769474530258772659863097942434251308441162109375	-1.0746831181409098	1.5428570636596384	TNNT1
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.1145255128403262	1.541463934786865	MSN
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.109586609916694	1.5346330990217953	PTK2B
activation of MAPKK activity (GO:0000186)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.1063718415941772	1.5301868576654838	STK4
protein autophosphorylation (GO:0046777)	3/176	0.18681985636765030545092258762451820075511932373046875	0.35464108327418364385863469578907825052738189697265625	0.221326679647118884641798786105937324464321136474609375	0.402768787777327108567959612628328613936901092529296875	-0.9118257699446359	1.529688450601508	AAK1;PTK2B;STK4
positive regulation of neuron death (GO:1901216)	1/39	0.281986128447530404184107055698405019938945770263671875	0.4150620194114187366807300350046716630458831787109375	0.305564666111594662734063376774429343640804290771484375	0.451385693824322087319700358420959673821926116943359375	-1.1986388544269992	1.5173538083467781	CLU
intracellular pH reduction (GO:0051452)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.0958543796011335	1.5156404985548233	ATP6V0E1
positive regulation of muscle cell differentiation (GO:0051149)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.1141231412817476	1.5130880696118136	BTG1
epithelial cell migration (GO:0010631)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.142327796621484	1.4970732061756824	ZEB2
glycogen metabolic process (GO:0005977)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.080922250737457	1.494988357488722	UGP2
regulation of angiogenesis (GO:0045765)	3/178	0.19107983836107356179212501956499181687831878662109375	0.35647512345271359368581443050061352550983428955078125	0.226085535893239375493379839099361561238765716552734375	0.403853351945516469978514351168996654450893402099609375	-0.9032286252164397	1.4949011239049976	BTG1;PRKCB;RUNX1
regulation of sodium ion transmembrane transporter activity (GO:2000649)	1/38	0.275855458798081765170451262747519649565219879150390625	0.40798790544926377688028651391505263745784759521484375	0.299196355422172100002597971979412250220775604248046875	0.444644040868656276188630727119743824005126953125	-1.1597995076726717	1.4936805608150423	GLRX
entry into host cell (GO:0030260)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.0778623670310483	1.49075633200009	VAMP8
positive regulation of lymphocyte activation (GO:0051251)	2/105	0.222560017905110874014695809819386340677738189697265625	0.37544206899234999763592668386991135776042938232421875	0.25299539176609642243676034922827966511249542236328125	0.4150337185829970909622943509020842611789703369140625	-0.991138829389737	1.4892440433985707	PYCARD;NCKAP1L
antibacterial humoral response (GO:0019731)	1/36	0.2634375797981227673716375647927634418010711669921875	0.39871633699175335063813463420956395566463470458984375	0.2862853485140475218173605753690935671329498291015625	0.43436397705579621320026717512519098818302154541015625	-1.1005578660919089	1.4680768699032354	HLA-E
regulation of interferon-beta production (GO:0032648)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-1.0763011052609779	1.4617220496890817	PYCARD
sterol biosynthetic process (GO:0016126)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-1.190630149960356	1.457163280790339	G6PD
protein destabilization (GO:0031648)	1/32	0.2379632421501716443845708681692485697567462921142578125	0.383505040821410514428890792260062880814075469970703125	0.2597509740512731202244367523235268890857696533203125	0.421624769474530258772659863097942434251308441162109375	-1.014146077000953	1.4559477227020834	GSN
negative regulation of neurogenesis (GO:0050768)	1/34	0.25080803625031766745934191931155510246753692626953125	0.38769824424139442964332147312234155833721160888671875	0.273138315139745124771053497170214541256427764892578125	0.42599688874990115916574495713575743138790130615234375	-1.0512622876887823	1.4539666286723685	ID1
mitochondrion disassembly (GO:0061726)	1/39	0.281986128447530404184107055698405019938945770263671875	0.4150620194114187366807300350046716630458831787109375	0.305564666111594662734063376774429343640804290771484375	0.451385693824322087319700358420959673821926116943359375	-1.1462649871175203	1.4510538659359538	WIPI1
T cell activation (GO:0042110)	2/89	0.173504231693622223975381757554714567959308624267578125	0.3481387841148901873822296693106181919574737548828125	0.199615272173652325005122065704199485480785369873046875	0.392142098489780044356933785820729099214076995849609375	-0.8257447361799258	1.4463359091312717	MSN;LCP1
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-1.0210240430115944	1.4385175012351166	RUNX1
ferric iron transport (GO:0015682)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0884120788490896	1.4264141740594158	ATP6V0E1
organophosphate biosynthetic process (GO:0090407)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0843444202019568	1.4210833199993975	G6PD
DNA damage checkpoint (GO:0000077)	1/39	0.281986128447530404184107055698405019938945770263671875	0.4150620194114187366807300350046716630458831787109375	0.305564666111594662734063376774429343640804290771484375	0.451385693824322087319700358420959673821926116943359375	-1.1204507856957244	1.4183757354948066	STK4
positive regulation of protein kinase activity (GO:0045860)	3/173	0.1804782817335064404318245578906498849391937255859375	0.351048983649433210540991012749145738780498504638671875	0.214228430041551842766267554907244630157947540283203125	0.39807859730486405691607387780095450580120086669921875	-0.8272248759658881	1.4163287956702473	PTK2B;STK4;CLU
lymphocyte proliferation (GO:0046651)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0762037775389148	1.410414632738232	MSN
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	2/113	0.2475071466791188556921810004496364854276180267333984375	0.38769824424139442964332147312234155833721160888671875	0.27988531079553735647635903660557232797145843505859375	0.4299485073567357318324866355396807193756103515625	-1.0012799426740606	1.3981030261260334	RPS27;PNRC1
secondary alcohol biosynthetic process (GO:1902653)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0649312406809726	1.3956414538437285	G6PD
positive regulation of protein metabolic process (GO:0051247)	2/97	0.1978410763760196366956023439342970959842205047607421875	0.357335168321106622091321014522691257297992706298828125	0.2261841013331220284765521455483394674956798553466796875	0.403853351945516469978514351168996654450893402099609375	-0.8574822958697005	1.3893710311398502	OAZ1;CLU
transferrin transport (GO:0033572)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0528607066613822	1.3798224629039952	ATP6V0E1
cellular response to organonitrogen compound (GO:0071417)	2/98	0.2009133909050546951124971428725984878838062286376953125	0.36135079940879910598283686340437270700931549072265625	0.2295258324203279520769882537933881394565105438232421875	0.4075741306691054166577714568120427429676055908203125	-0.8569840335523491	1.3753576968119487	LAMTOR1;ACTB
regulation of B cell proliferation (GO:0030888)	1/44	0.311874083552610148473149820347316563129425048828125	0.435633640517931686186869910670793615281581878662109375	0.336554902544045575485398558157612569630146026611328125	0.474020721466328620596897280847770161926746368408203125	-1.174325025953229	1.3682715575201063	NCKAP1L
negative regulation of DNA binding (GO:0043392)	1/35	0.257149488842405682387237675357027910649776458740234375	0.39208931962109383473347179460688494145870208740234375	0.279741600920995481249775593823869712650775909423828125	0.4299485073567357318324866355396807193756103515625	-0.9987572959982401	1.3564099811032708	ID1
regulation of lipid metabolic process (GO:0019216)	2/101	0.2101628555772774020748983048179070465266704559326171875	0.36771160847533845839052446535788476467132568359375	0.239570209445120918534399834243231453001499176025390625	0.409931247272762477873442321651964448392391204833984375	-0.8685179506825128	1.3547773070322133	LACTB;ALAS1
ciliary basal body-plasma membrane docking (GO:0097711)	2/97	0.1978410763760196366956023439342970959842205047607421875	0.357335168321106622091321014522691257297992706298828125	0.2261841013331220284765521455483394674956798553466796875	0.403853351945516469978514351168996654450893402099609375	-0.833214878446427	1.350050747874669	TUBA1A;CNTRL
regulation of glutamate receptor signaling pathway (GO:1900449)	1/33	0.244412772006730616425329571939073503017425537109375	0.386542407076113148090001914169988594949245452880859375	0.266474953639463496557482358184643089771270751953125	0.4247052301213700697957165175466798245906829833984375	-0.9504060487658349	1.3390240355131813	PTK2B
mRNA catabolic process (GO:0006402)	1/37	0.26967275557605863145482771869865246117115020751953125	0.40173740613023489753885542086209170520305633544921875	0.292770090671643334889751031369087286293506622314453125	0.437203335402987391944407136179506778717041015625	-1.0077791766021196	1.3207410407896658	ZFP36L2
androgen receptor signaling pathway (GO:0030521)	1/41	0.294093104697801255298372780089266598224639892578125	0.42180067043336066934244854564894922077655792236328125	0.31812949548827351708979449540493078529834747314453125	0.46164374374741223849838434034609235823154449462890625	-1.0765622156496977	1.317560226560081	NCOA4
positive regulation of fat cell differentiation (GO:0045600)	1/40	0.288065199828165863227269483104464598000049591064453125	0.419681360299489103482528662425465881824493408203125	0.31187554143954354657353178481571376323699951171875	0.457417460777997220144897028148989193141460418701171875	-1.0547073418346835	1.3126554670504442	TRPM4
fatty acid metabolic process (GO:0006631)	2/107	0.2287810027587817984784379632401396520435810089111328125	0.37769201915556782633842658469802699983119964599609375	0.25971640975718790489423781764344312250614166259765625	0.421624769474530258772659863097942434251308441162109375	-0.8877601239601841	1.3094373521351583	ACSM3;ACAA1
